model	abbreviation	officialName	equation	GENE ASSOCIATION	lowbnd	uppbnd	obj_coef	COMPARTMENT	SUBSYSTEM
iBth801	AACPS5	acyl-[acyl-carrier-protein] synthetase  (n-C18:1)	ATP[1] + octadecenoate (n-C18:1)[1] => AMP[1] + cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)[1] + Diphosphate[1]	BT_3359	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	AACPS6	acyl-[acyl-carrier-protein] synthetase  (n-C18:0)	ATP[1] + octadecanoate (n-C18:0)[1] => AMP[1] + Octadecanoyl-ACP (n-C18:0ACP)[1] + Diphosphate[1]	BT_3359	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	AACPS7	acyl-[acyl-carrier-protein] synthetase  (n-C12:0)	ATP[1] + Dodecanoate (n-C12:0)[1] => AMP[1] + Dodecanoyl-ACP (n-C12:0ACP)[1] + Diphosphate[1]	BT_3359	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	AACPS8	acyl-[acyl-carrier-protein] synthetase  (n-C10:0)	ATP[1] + Decanoate (n-C10:0)[1] => AMP[1] + Decanoyl-ACP (n-C10:0ACP)[1] + Diphosphate[1]	BT_3359	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	AACPS9	acyl-[acyl-carrier-protein] synthetase  (n-C8:0)	ATP[1] + octanoate (n-C8:0)[1] => AMP[1] + Octanoyl-ACP (n-C8:0ACP)[1] + Diphosphate[1]	BT_3359	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	ACGAMT	UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase	UDP-N-acetyl-D-glucosamine[1] + Undecaprenyl phosphate[1] => UMP[1] + Undecaprenyl diphospho N-acetyl-glucosamine[1]	BT_1339	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	ALAALAr	D-alanine-D-alanine ligase (reversible)	ADP[1] + D-Alanyl-D-alanine[1] + Phosphate[1] <=> 2 D-Alanine[1] + ATP[1]	BT_3713	-1000	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR100x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C10:0)	Nicotinamide adenine dinucleotide - reduced[1] + trans-Dec-2-enoyl-[acyl-carrier protein][1] => Decanoyl-ACP (n-C10:0ACP)[1] + Nicotinamide adenine dinucleotide[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR100y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C10:0)	Nicotinamide adenine dinucleotide phosphate - reduced[1] + trans-Dec-2-enoyl-[acyl-carrier protein][1] => Decanoyl-ACP (n-C10:0ACP)[1] + Nicotinamide adenine dinucleotide phosphate[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR120x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:0)	Nicotinamide adenine dinucleotide - reduced[1] + trans-Dodec-2-enoyl-[acyl-carrier protein][1] => Dodecanoyl-ACP (n-C12:0ACP)[1] + Nicotinamide adenine dinucleotide[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR120y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:0)	Nicotinamide adenine dinucleotide phosphate - reduced[1] + trans-Dodec-2-enoyl-[acyl-carrier protein][1] => Dodecanoyl-ACP (n-C12:0ACP)[1] + Nicotinamide adenine dinucleotide phosphate[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR121x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:1)	Nicotinamide adenine dinucleotide - reduced[1] + trans-3-cis-5-dodecenoyl-[acyl-carrier protein][1] => cis-dodec-5-enoyl-[acyl-carrier protein] (n-C12:1)[1] + Nicotinamide adenine dinucleotide[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR121y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:1)	Nicotinamide adenine dinucleotide phosphate - reduced[1] + trans-3-cis-5-dodecenoyl-[acyl-carrier protein][1] => cis-dodec-5-enoyl-[acyl-carrier protein] (n-C12:1)[1] + Nicotinamide adenine dinucleotide phosphate[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR140x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:0)	Nicotinamide adenine dinucleotide - reduced[1] + trans-Tetradec-2-enoyl-[acyl-carrier protein][1] => Myristoyl-ACP (n-C14:0ACP)[1] + Nicotinamide adenine dinucleotide[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR140y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:0)	Nicotinamide adenine dinucleotide phosphate - reduced[1] + trans-Tetradec-2-enoyl-[acyl-carrier protein][1] => Myristoyl-ACP (n-C14:0ACP)[1] + Nicotinamide adenine dinucleotide phosphate[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR141x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:1)	Nicotinamide adenine dinucleotide - reduced[1] + trans-3-cis-7-myristoleoyl-[acyl-carrier protein][1] => Nicotinamide adenine dinucleotide[1] + cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR141y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:1)	Nicotinamide adenine dinucleotide phosphate - reduced[1] + trans-3-cis-7-myristoleoyl-[acyl-carrier protein][1] => Nicotinamide adenine dinucleotide phosphate[1] + cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR160x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:0)	Nicotinamide adenine dinucleotide - reduced[1] + trans-Hexadec-2-enoyl-[acyl-carrier protein][1] => Nicotinamide adenine dinucleotide[1] + Palmitoyl-ACP (n-C16:0ACP)[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR160y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:0)	Nicotinamide adenine dinucleotide phosphate - reduced[1] + trans-Hexadec-2-enoyl-[acyl-carrier protein][1] => Nicotinamide adenine dinucleotide phosphate[1] + Palmitoyl-ACP (n-C16:0ACP)[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR161x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:1)	Nicotinamide adenine dinucleotide - reduced[1] + trans-3-cis-9-palmitoleoyl-[acyl-carrier protein][1] => cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)[1] + Nicotinamide adenine dinucleotide[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR161y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:1)	Nicotinamide adenine dinucleotide phosphate - reduced[1] + trans-3-cis-9-palmitoleoyl-[acyl-carrier protein][1] => cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)[1] + Nicotinamide adenine dinucleotide phosphate[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR180x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:0)	Nicotinamide adenine dinucleotide - reduced[1] + trans-octadec-2-enoyl-[acyl-carrier protein][1] => Nicotinamide adenine dinucleotide[1] + Octadecanoyl-ACP (n-C18:0ACP)[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR180y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:0)	Nicotinamide adenine dinucleotide phosphate - reduced[1] + trans-octadec-2-enoyl-[acyl-carrier protein][1] => Nicotinamide adenine dinucleotide phosphate[1] + Octadecanoyl-ACP (n-C18:0ACP)[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR181x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:1)	Nicotinamide adenine dinucleotide - reduced[1] + trans-3-cis-11-vacceoyl-[acyl-carrier protein][1] => Nicotinamide adenine dinucleotide[1] + cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR181y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:1)	Nicotinamide adenine dinucleotide phosphate - reduced[1] + trans-3-cis-11-vacceoyl-[acyl-carrier protein][1] => Nicotinamide adenine dinucleotide phosphate[1] + cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR40x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C4:0)	But-2-enoyl-[acyl-carrier protein][1] + Nicotinamide adenine dinucleotide - reduced[1] => Nicotinamide adenine dinucleotide[1] + Butyryl-[acp][1]	BT_4188	0	0	0	NA	Cell Envelope Biosynthesis
iBth801	EAR40y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C4:0)	But-2-enoyl-[acyl-carrier protein][1] + Nicotinamide adenine dinucleotide phosphate - reduced[1] => Nicotinamide adenine dinucleotide phosphate[1] + Butyryl-[acp][1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR60x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C6:0)	Nicotinamide adenine dinucleotide - reduced[1] + trans-Hex-2-enoyl-[acyl-carrier protein][1] => Hexanoyl-ACP (n-C6:0ACP)[1] + Nicotinamide adenine dinucleotide[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR60y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C6:0)	Nicotinamide adenine dinucleotide phosphate - reduced[1] + trans-Hex-2-enoyl-[acyl-carrier protein][1] => Hexanoyl-ACP (n-C6:0ACP)[1] + Nicotinamide adenine dinucleotide phosphate[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR80x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C8:0)	Nicotinamide adenine dinucleotide - reduced[1] + trans-Oct-2-enoyl-[acyl-carrier protein][1] => Nicotinamide adenine dinucleotide[1] + Octanoyl-ACP (n-C8:0ACP)[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	EAR80y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0)	Nicotinamide adenine dinucleotide phosphate - reduced[1] + trans-Oct-2-enoyl-[acyl-carrier protein][1] => Nicotinamide adenine dinucleotide phosphate[1] + Octanoyl-ACP (n-C8:0ACP)[1]	BT_4188	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	FACOAL100t2pp	fatty-acid-CoA ligase (decanoate transport via vectoral Co-A coupling)	ATP[1] + Coenzyme A[1] + Decanoate (n-C10:0)[3] => AMP[1] + Decanoyl-CoA (n-C10:0CoA)[1] + Diphosphate[1]	NA	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	FACOAL120t2pp	fatty-acid-CoA ligase (dodecanoate transport via vectoral Co-A coupling)	ATP[1] + Coenzyme A[1] + Dodecanoate (n-C12:0)[3] => AMP[1] + Dodecanoyl-CoA (n-C12:0CoA)[1] + Diphosphate[1]	BT_2782	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	FACOAL140t2pp	fatty-acid-CoA ligase (tetradecanoate transport via vectoral Co-A coupling)	ATP[1] + Coenzyme A[1] + tetradecanoate (n-C14:0)[3] => AMP[1] + Diphosphate[1] + Tetradecanoyl-CoA (n-C14:0CoA)[1]	NA	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	FACOAL141t2pp	fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling)	ATP[1] + Coenzyme A[1] + tetradecenoate (n-C14:1)[3] => AMP[1] + Diphosphate[1] + Tetradecenoyl-CoA (n-C14:1CoA)[1]	NA	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	FACOAL160t2pp	fatty-acid-CoA ligase (hexadecanoate transport via vectoral Co-A coupling)	ATP[1] + Coenzyme A[1] + Hexadecanoate (n-C16:0)[3] => AMP[1] + Palmitoyl-CoA (n-C16:0CoA)[1] + Diphosphate[1]	BT_2782	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	FACOAL161t2pp	fatty-acid-CoA ligase (hexadecenoate transport via vectoral Co-A coupling)	ATP[1] + Coenzyme A[1] + Hexadecenoate (n-C16:1)[3] => AMP[1] + Hexadecenoyl-CoA (n-C16:1CoA)[1] + Diphosphate[1]	NA	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	FACOAL180t2pp	fatty-acid-CoA ligase (octadecanoate transport via vectoral Co-A coupling)	ATP[1] + Coenzyme A[1] + octadecanoate (n-C18:0)[3] => AMP[1] + Diphosphate[1] + Stearoyl-CoA (n-C18:0CoA)[1]	NA	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	FACOAL181t2pp	fatty-acid-CoA ligase (octadecenoate transport via vectoral Co-A coupling)	ATP[1] + Coenzyme A[1] + octadecenoate (n-C18:1)[3] => AMP[1] + Octadecenoyl-CoA (n-C18:1CoA)[1] + Diphosphate[1]	NA	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	FACOAL60t2pp	fatty-acid-CoA ligase (hexanoate transport via vectoral Co-A coupling)	ATP[1] + Coenzyme A[1] + Hexanoate (n-C6:0)[3] => AMP[1] + Hexanoyl-CoA (n-C6:0CoA)[1] + Diphosphate[1]	NA	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	FACOAL80t2pp	fatty-acid-CoA ligase (octanoate transport via vectoral Co-A coupling)	ATP[1] + Coenzyme A[1] + octanoate (n-C8:0)[3] => AMP[1] + Octanoyl-CoA (n-C8:0CoA)[1] + Diphosphate[1]	NA	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	G1PTT	glucose-1-phosphate thymidylyltransferase	dTTP[1] + D-Glucose 1-phosphate[1] => dTDPglucose[1] + Diphosphate[1]	BT_0463	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	GDMANE	GDP-4-dehydro-6-deoxy-D-mannose epimerase	GDP-4-dehydro-6-deoxy-D-mannose[1] => GDP-4-oxo-L-fucose[1]	BT_1225	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	GF6PTA	glutamine-fructose-6-phosphate transaminase	D-Fructose 6-phosphate[1] + L-Glutamine[1] => D-Glucosamine 6-phosphate[1] + L-Glutamate[1]	BT_0554	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	GLUR	glutamate racemase	D-Glutamate[1] <=> L-Glutamate[1]	BT_3722	-1000	1000	0	NA	Cell Envelope Biosynthesis
iBth801	GMAND	GDP-D-mannose dehydratase	GDP-D-mannose[1] => GDP-4-dehydro-6-deoxy-D-mannose[1] + H2O[1]	BT_1224	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	GOFUCR	GDP-4-oxo-L-fucose reductase	GDP-4-oxo-L-fucose[1] + Nicotinamide adenine dinucleotide phosphate - reduced[1] => GDP-L-fucose[1] + Nicotinamide adenine dinucleotide phosphate[1]	BT_1225	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	MAN1PT2	mannose-1-phosphate guanylyltransferase (GDP)	GDP[1] + D-Mannose 1-phosphate[1] => GDP-D-mannose[1] + Phosphate[1]	BT_2781	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	MI1PP	myo-inositol 1-phosphatase	H2O[1] + 1D-myo-Inositol 1-phosphate[1] => myo-Inositol[1] + Phosphate[1]	BT_2801	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	PAPPT3	phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)	Undecaprenyl phosphate[1] + UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine[1] => Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine[1] + UMP[1]	BT_3451	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	TDPDRE	dTDP-4-dehydrorhamnose 3,5-epimerase	dTDP-4-dehydro-6-deoxy-D-glucose[1] => dTDP-4-dehydro-6-deoxy-L-mannose[1]	BT_0828	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	TDPDRR	dTDP-4-dehydrorhamnose reductase	dTDP-4-dehydro-6-deoxy-L-mannose[1] + Nicotinamide adenine dinucleotide phosphate - reduced[1] => dTDP-L-rhamnose[1] + Nicotinamide adenine dinucleotide phosphate[1]	BT_1730	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	TDPGDH	dTDPglucose 4,6-dehydratase	dTDPglucose[1] => dTDP-4-dehydro-6-deoxy-D-glucose[1] + H2O[1]	NA	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	UAAGDS	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase	meso-2,6-Diaminoheptanedioate[1] + ATP[1] + UDP-N-acetylmuramoyl-L-alanyl-D-glutamate[1] => ADP[1] + Phosphate[1] + UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate[1]	BT_3452	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	UACMAMO	UDP-N-acetyl-D-mannosamine oxidoreductase	H2O[1] + 2 Nicotinamide adenine dinucleotide[1] + UDP-N-acetyl-D-mannosamine[1] => 2 Nicotinamide adenine dinucleotide - reduced[1] + UDP-N-acetyl-D-mannosaminouronate[1]	BT_2945	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	UAG2E	UDP-N-acetylglucosamine 2-epimerase	UDP-N-acetyl-D-glucosamine[1] <=> UDP-N-acetyl-D-mannosamine[1]	BT_2944	-1000	1000	0	NA	Cell Envelope Biosynthesis
iBth801	UAGCVT	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	Phosphoenolpyruvate[1] + UDP-N-acetyl-D-glucosamine[1] => Phosphate[1] + UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine[1]	BT_2005	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	UAGPT3	UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	UDP-N-acetyl-D-glucosamine[1] + Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine[1] => Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala[1] + UDP[1]	BT_3448	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	UAMAGS	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	ATP[1] + D-Glutamate[1] + UDP-N-acetylmuramoyl-L-alanine[1] => ADP[1] + Phosphate[1] + UDP-N-acetylmuramoyl-L-alanyl-D-glutamate[1]	BT_3450	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	UAMAS	UDP-N-acetylmuramoyl-L-alanine synthetase	L-Alanine[1] + ATP[1] + UDP-N-acetylmuramate[1] => ADP[1] + Phosphate[1] + UDP-N-acetylmuramoyl-L-alanine[1]	BT_3447	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	UAPGR	UDP-N-acetylenolpyruvoylglucosamine reductase	Nicotinamide adenine dinucleotide phosphate - reduced[1] + UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine[1] => Nicotinamide adenine dinucleotide phosphate[1] + UDP-N-acetylmuramate[1]	BT_1368	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	UDCPDP	undecaprenyl-diphosphatase	H2O[1] + Undecaprenyl diphosphate[1] => Phosphate[1] + Undecaprenyl phosphate[1]	NA	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	UDCPDPpp	undecaprenyl-diphosphatase (periplasm)	H2O[3] + Undecaprenyl diphosphate[3] => Phosphate[3] + Undecaprenyl phosphate[3]	BT_3212	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	UDPGD	UDPglucose 6-dehydrogenase	H2O[1] + 2 Nicotinamide adenine dinucleotide[1] + UDPglucose[1] => 2 Nicotinamide adenine dinucleotide - reduced[1] + UDP-D-glucuronate[1]	BT_0599	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	UGMDDS	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase	D-Alanyl-D-alanine[1] + ATP[1] + UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate[1] => ADP[1] + Phosphate[1] + UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine[1]	BT_3644	0	1000	0	NA	Cell Envelope Biosynthesis
iBth801	ACONTa	aconitase (half-reaction A, Citrate hydro-lyase)	Citrate[1] <=> cis-Aconitate[1] + H2O[1]	NA	-1000	1000	0	NA	Citric Acid Cycle
iBth801	ACONTb	aconitase (half-reaction B, Isocitrate hydro-lyase)	cis-Aconitate[1] + H2O[1] <=> Isocitrate[1]	NA	-1000	1000	0	NA	Citric Acid Cycle
iBth801	AKGDH	2-Oxogluterate dehydrogenase	2-Oxoglutarate[1] + Coenzyme A[1] + Nicotinamide adenine dinucleotide[1] => CO2[1] + Nicotinamide adenine dinucleotide - reduced[1] + Succinyl-CoA[1]	BT_0311:BT_3186;BT_0329;BT_0330;BT_0331;BT_0333;BT_2836;BT_2837	0	1000	0	NA	Citric Acid Cycle
iBth801	FRD2	fumarate reductase	Fumarate[1] + Menaquinol 8[1] <=> Menaquinone 8[1] + Succinate[1]	NA	-1000	1000	0	NA	Citric Acid Cycle
iBth801	FRD3	fumarate reductase	2-Demethylmenaquinol 8[1] + Fumarate[1] <=> 2-Demethylmenaquinone 8[1] + Succinate[1]	NA	-1000	1000	0	NA	Citric Acid Cycle
iBth801	FUM	fumarase	Fumarate[1] + H2O[1] <=> L-Malate[1]	NA	-1000	1000	0	NA	Citric Acid Cycle
iBth801	ICDHyr	isocitrate dehydrogenase (NADP)	2-Oxoglutarate[1] + CO2[1] + Nicotinamide adenine dinucleotide - reduced[1] <=> Isocitrate[1] + Nicotinamide adenine dinucleotide[1]	BT_2071	-1000	1000	0	NA	Citric Acid Cycle
iBth801	MDH	malate dehydrogenase	Nicotinamide adenine dinucleotide - reduced[1] + Oxaloacetate[1] <=> L-Malate[1] + Nicotinamide adenine dinucleotide[1]	BT_3911	-1000	1000	0	NA	Citric Acid Cycle
iBth801	SUCOAS	succinyl-CoA synthetase (ADP-forming)	ADP[1] + Phosphate[1] + Succinyl-CoA[1] <=> ATP[1] + Coenzyme A[1] + Succinate[1]	BT_0788:BT_0787	-1000	1000	0	NA	Citric Acid Cycle
iBth801	CS	citrate synthase	Acetyl-CoA[1] + H2O[1] + Oxaloacetate[1] => Citrate[1] + Coenzyme A[1]	BT_2070	0	1000	0	NA	Citric Acid Cycle
iBth801	4HTHRS	4-Hydroxy-L-threonine synthase	H2O[1] + O-Phospho-4-hydroxy-L-threonine[1] => 4-Hydroxy-L-threonine[1] + Phosphate[1]	BT_2401	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	ADCS	4-amino-4-deoxychorismate synthase	chorismate[1] + L-Glutamine[1] => 4-amino-4-deoxychorismate[1] + L-Glutamate[1]	BT_0531	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	ALATA_D2	D-alanine transaminase	D-Alanine[1] + Pyridoxal 5'-phosphate[1] => Pyridoxamine 5'-phosphate[1] + Pyruvate[1]	BT_0738	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	ALATA_L2	alanine transaminase	L-Alanine[1] + Pyridoxal 5'-phosphate[1] => Pyridoxamine 5'-phosphate[1] + Pyruvate[1]	NA	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	AMAOTr	adenosylmethionine-8-amino-7-oxononanoate transaminase	S-Adenosyl-4-methylthio-2-oxobutanoate[1] + 7,8-Diaminononanoate[1] <=> 8-Amino-7-oxononanoate[1] + S-Adenosyl-L-methionine[1]	BT_1442	-1000	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	AMMQLT8	S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8)	2-Demethylmenaquinol 8[1] + S-Adenosyl-L-methionine[1] => S-Adenosyl-L-homocysteine[1] + Menaquinol 8[1]	BT_4216	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	AMPMS2	4-amino-2-methyl-5-phosphomethylpyrimidine synthetase	5-amino-1-(5-phospho-D-ribosyl)imidazole[1] + H2O[1] + Nicotinamide adenine dinucleotide[1] => 4-Amino-2-methyl-5-phosphomethylpyrimidine[1] + 2 Formate[1] + Nicotinamide adenine dinucleotide - reduced[1]	BT_0650	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	AOXSr	8-amino-7-oxononanoate synthase	8-Amino-7-oxononanoate[1] + CO2[1] + Coenzyme A[1] <=> L-Alanine[1] + Pimeloyl-CoA[1]	BT_1443	-1000	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	APRAUR	5-amino-6-(5-phosphoribosylamino)uracil reductase	5-Amino-6-(5'-phosphoribosylamino)uracil[1] + Nicotinamide adenine dinucleotide phosphate - reduced[1] => 5-Amino-6-(5'-phosphoribitylamino)uracil[1] + Nicotinamide adenine dinucleotide phosphate[1]	BT_3728	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	ASP1DC	aspartate 1-decarboxylase	L-Aspartate[1] => beta-Alanine[1] + CO2[1]	BT_4309	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	ASPO3	L-aspartate oxidase	L-Aspartate[1] + Ubiquinone-8[1] => Iminoaspartate[1] + Ubiquinol-8[1]	BT_3184	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	ASPO4	L-aspartate oxidase	L-Aspartate[1] + Menaquinone 8[1] => Iminoaspartate[1] + Menaquinol 8[1]	BT_3184	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	ASPO5	L-aspartate oxidase	L-Aspartate[1] + Fumarate[1] => Iminoaspartate[1] + Succinate[1]	BT_3184	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	ASPO6	L-aspartate oxidase	L-Aspartate[1] + O2[1] => Hydrogen peroxide[1] + Iminoaspartate[1]	BT_3184	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	CDPMEK	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol[1] + ATP[1] => 2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol[1] + ADP[1]	BT_0624	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	DB4PS	3,4-Dihydroxy-2-butanone-4-phosphate synthase	D-Ribulose 5-phosphate[1] => 3,4-dihydroxy-2-butanone 4-phosphate[1] + Formate[1]	BT_2416	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iBth801	DBTS	dethiobiotin synthase	ATP[1] + CO2[1] + 7,8-Diaminononanoate[1] => ADP[1] + Dethiobiotin[1] + Phosphate[1]	BT_1446	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
